,Date,Tweet,User
612,2021-07-21 23:07:17,Singapura Perketat Regulasi Kedatangan Pelancong dari Indonesia Akibat COVID-19 https://t.co/qCFUgl7dvq,Albert Solo
613,2021-07-21 23:07:03,Polda Jabar Ungkap Kasus Tiga Penimbun Obat Terapi Covid-19 https://t.co/LodWRLMrMv #TempoVideo,TEMPO.CO
614,2021-07-21 23:07:02,@mulanbilqis Pada saatnya covid akan dtg singgah dicak nun..,lazarricha
615,2021-07-21 23:07:02,"@fatinshakir Syafakallah Fatin..
Semoga cepat sembuh dari COVID-19 ini..
Hang kuat, insyaAllah sembuh cepat..
Kena dari mana Fatin?",Soleh
616,2021-07-21 23:06:49,Masih heran aja gue denger berita yang perebutan jenazah covid oleh warga. Deuh 😞,Mas..
617,2021-07-21 23:06:48,"@NurulSaidahHasn Uhukkkkk uhukkkkk. Jangan hantar kad jemputan awal sangat, covid tak habis lagi",abeyam
618,2021-07-21 23:06:35,@adearmando1 Emang tujuannya supaya covid ga beres beres di Indonesia. Biar rakyat makin susah and ada Alaskan ngajak rakyat yang udah susah buat makar. Dari awal dia datang juga dah keliatan tuh niat boesoeknya.,David Handiyanto
619,2021-07-21 23:06:31,"utk vaksin level lansia pun pilihannya 2, lewat karena badai sitokin atau sembuh namun dengan kondisi long covid.",Om Joko Kawaii
620,2021-07-21 23:06:30,"Di sebalik kawalan ketat, kes Covid-19 di Thailand terus catat rekod tertinggi #FMTNews https://t.co/Wl85nasO3J",Free Malaysia Today
621,2021-07-21 23:06:16,Aku muka breakout sampai parut hitam legam banyak gila kat pipi aku salahkan mask sebab musim covid ni🤣🤣🤣🤣🤣🤣🤣 tak sempat nak pikir ain ke zubaidah ke https://t.co/HHXpvFkb9Z,älaa.
622,2021-07-21 23:06:08,"yaaaa...
rezim mental ngemplang,
mintanya 5periodeLagi
🙄😁😷😷😷

#PresidenTerburukDalamSejarah
#PresidenTerburukDalamSejarah

https://t.co/qw9RMiv7Mw",PakLoerah😎🇵🇸
623,2021-07-21 23:06:06,"paling males beradu argumen bab Covid, sesuk nek kroso mriang gek untalen dewe 😂 bajingan",PAKAI MASKER
624,2021-07-21 23:06:04,Kegiatan RELAWAN PEDULI COVID 19 antara lain. Melakukan penyemprotan disinfektan  di rumah pasien covid. Membantu program vaksin. Melakukan swab antigen. Membantu donor PLASMA. YUUUUU.... K gabung dengan Relawan Peduli Covid 19.wa.081380540112 https://t.co/Up4VJTijZd,dapur kekep
625,2021-07-21 23:05:58,"@txtdarigajelas udah gede, kaya, tp percuma otak ga kepake. astaghfirullah. udh bnyk kerabat gue yg ortunya passed away krn covid &amp; emg segitu pedihnya. kok ga prihatin/khawatir dia nularin ke org lain &amp; berimbas ke masdep org itu? even tho ga interaksi sm org, tetep aja. mbok ya waras d rmh aja",n
626,2021-07-21 23:05:54,bar kenek covid bukan sadar eh malah dipolno ae dolen e 😒,talitha✨
627,2021-07-21 23:05:51,"@jokowi Kebijakan Pemerintah memberlakukan PPKM diharapkan menjadi solusi memberikan harapan baru dalam menghadapi kondisi pandemi covid 19, namun kebijakan itu tidak popular karena tidak  diikuti kebijakan lainnya yang ditimbulkan dari dampak PPKM itu.",Maizen Saftana
628,2021-07-21 23:05:51,Pelni Sulap Kapal Umsini Jadi Tempat Isolasi Pasien Covid-19 https://t.co/kv8KXBFaO8,CNN Indonesia
629,2021-07-21 23:05:37,"@STRKRSNDTY @prettybumper Yaa Allah...(speechless)

Semoga kalian semua diberi ketabahan.
Semoga covid cepat hilang dari bumi ini
Aamiin🤲

Saya saat ini masih dalam pemulihan.... https://t.co/5qDHTZpnx1",Bray Preneur
630,2021-07-21 23:05:34,semisal blm ada 3 bulan kena covid boleh di vaksin ngga ya🤔,Lil ogutt🪐
631,2021-07-21 23:05:22,Pak @sugiantoade1 kalau warga desa cipaingeun kec.sidonghilir mau swab antigen atau PCR gratis karena bergejala mirip covid. Apakah bisa di Puskesmas kecamatan? cc Pak @ridwankamil,nuklindana 🇮🇩 🇵🇸
632,2021-07-21 23:05:16,Kendala saat ini sulitnya ruang isolasi bagi bayi baru lahir dari ibu positif Covid. https://t.co/eVxO7bRISc,Republika.co.id
633,2021-07-21 23:05:08,"@TohidTri @eyang177 @noeruzzaman Kebenaran yang kau pilih, mana kebenaran untuk ribuan rakyat yg mati karena pemerintah amatir mengelola Covid-19?",Baso Indra
634,2021-07-21 23:05:06,"Banyak yg ngeyel.... Hanya bisa mendoakan mudah mudahan tidak terinfeksi Covid.

Kita kadang suka nyari penyakit dan nantang...

Sehebat apapun presiden nya kalo kita sebagai  rakyat tidak mematuhi keputusan pemerintah... Ya... yang namanya pandemi  tidak akan pernah selesai.",Eddy Massing
635,2021-07-21 23:04:49,@dirgarambe @KawalCOVID19 pasti sulit banget meyakinkan mrk yg sdh terpapar berita hoax krn otak mrk gak lagi pake nalar terlalu banyak disusupin setam belek &amp; hantu blau yg dia dptkan dr dukun santet yg sdh menyebar di tanah jawa &amp; bali makanya sentra covid terpusat di p.jawa bali,Jones Dangari
636,2021-07-21 23:04:37,"Percepat Pembelajaran Tatap Muka, Anak Perlu Dapat Vaksin Covid-19 - https://t.co/xxAuqkC2Hc https://t.co/5gTS8PAc6U https://t.co/AedKaKh3QM",Seknas JPPI
637,2021-07-21 23:04:19,"Jumlah keseluruhan pemberian vaksin menerusi Program Imunisasi Covid-19 Kebangsaan yang dilaksanakan sejak 24 Februari, kini melebihi 14.7 juta dos setakat 19 Julai 2021.

#MenangBersama
#LindungDiriLindungSemua
#KomunikasiKita
#JabatanPenerangan https://t.co/8DbLZOBIKD",WAIfm Bidayuh
638,2021-07-21 23:04:12,"""Di Jayapura hanya ada empat dokter paru, ada lebih dari satu yang saat ini positif,"" kata Juru Bicara Satgas Covid-19 Papua, Silwanus Sumule. https://t.co/HnMNn7sied",Kompas.com
639,2021-07-21 23:04:10,Berita populer Nusantara antara lain Satgas tantang warga yang tak percaya corona magang di IGD hingga sinyal Indonesia berjaya di perbatasan negara. https://t.co/enTBXsz5pf,Kompas.com
640,2021-07-21 23:04:08,"Ramai masih rentas negeri kerana tidak faham risiko Covid-19, kata pakar  https://t.co/L46bYYhMYa",TheMalaysianInsight
641,2021-07-21 23:04:06,"Lazada Gelar Vaksinasi Covid-19, Cek Syaratnya https://t.co/zJrGAEtZPn",Bisnis.com
642,2021-07-21 23:04:01,"Jangankan kendalikan covid, sediakan oksigen saja ga mampu.. https://t.co/WaI0z9Cyft",JUVENTINI
643,2021-07-21 23:03:59,Gaenak badan gaenak badan covid https://t.co/QJEiOaneeV,belum
644,2021-07-21 23:03:51,Menjadi evaluasi bagi pemerintah daerah dan antek2 yang mendorong pemekaran provinsi Papua Selatan! Ini merupakan ancaman bagi orang asli Papua di Merauke karena yang menyebarkan Covid-19 di Papua BUKAN orang Asli Papua tetapi Para Migran dan Pejabat Papua yang masuk keluar! https://t.co/qzKcxehNQH,Mountain Boy
645,2021-07-21 23:03:36,"Dlm menghadapi covid Tidak perlu Gonta ganti istilah
Cukup ganti presiden #JanganTunggu2024 https://t.co/sMrXinS1DK",Msropi
646,2021-07-21 23:03:34,"@wonpiri_pie iyaa tapi dikit kayaknya karena banyakan yg percaya apalagi yg kena udah banyak banget disana. 
disini beda lagi malah yg gak percaya lebih ke ekspos krn emang banyak banget yg masih ngira rumah sakit yg bunuh pasien2 covid :')",gigiii
647,2021-07-21 23:03:13,"@ZAEffendy Hutang LN berlipat tapi nunggak bayar RS, isentif nakes dipotong, komandan gagal PPKM tetap dipertahankan, kalo kasus covid makin menggila jangan heran, pemerintah memang tidak amanah, tidak profesional dan tidak akuntable.. https://t.co/luVNRj22EC",#berusaha jujur dan lurus
648,2021-07-21 23:03:12,"Apdetan pertama saya disaat *Indonesia sedang 😷
*aktor politik lagi asik nuyun papan catur
*covid -19 berubah nama seperti anak tanga
*hari pengorbanan idul adha",M. Sabrin Musa
649,2021-07-21 23:03:11,"@AnthonyBun Ga dimasukin data mati krn covid kan, bukan tetap dianggap hidup? Karena itu untuk tahu korban covid sebenarnya penting menghitung excess deaths",AR
650,2021-07-21 23:03:05,Ayo Hidup Normal Bersama Covid-19! https://t.co/ZSKnZr6SdW via @YouTube bapak @jokowi yang terhornat dan para jajaran yg terhormat @KemensetnegRI @KemenkesRI mungkin bisa  di pakai cara beliau terimakasih,Tarawae
651,2021-07-21 23:03:04,@H4l1mun_D1n61n Ada covid dibanten..tetangga sy yg sdng hamil positif covid..,lazarricha
652,2021-07-21 23:02:53,FBN # Desa Satria Jaya: Tidak Ada Sama Sekali Bansos Untuk Terdampak Covid-19 dan Isoman Dari Pemkab Bekasi maupun Pusat https://t.co/ZQuNKQg8lt,Fokus Berita Nasional.net
653,2021-07-21 23:02:33,Post covid jadi mudah banget lelah dah,Wira Negara Pratama
654,2021-07-21 23:02:28,Partisipasi masyarakat dibutuhkan dalam upaya penyelidikan kartel kremasi jenazah. https://t.co/fOLhGUA5qj,Republika.co.id
655,2021-07-21 23:02:21,"@gadeblazz Alhamdulillah gw abis vaksin pas kena covid indra penciuman masih jelas, sedangkan ibu gw yg belum di vaksin pas covid indra penciumannya malah hilang dan bener² parah. 😩",𝙕𝙊𝙉𝘼𝘼𝘼𝘼𝘼𝘼
656,2021-07-21 23:02:12,"Pagi ini Ibu ngetuk pintu sambil nangis, dua temannya meninggal karena covid.",theloops
657,2021-07-21 23:02:10,"@ActivistSukhpal @anubha1812 @AdvMamtaSharma @samwinner_7 @STUDENTSDUNION Glti ap logo ki to saja huma kyu mila record apne nhi rhka to ppr hum kyu de asa mohal mai pdna ,agr education ministry ke family mai sa kisi bache ko covid ho jye aur wo 12th ke exam dena ho phir kya hoga ,bacho ki life khelna bnd kro agr sbko hote exam to hum v de deta lakin ..",Nivea Mahajan
658,2021-07-21 23:02:09,"Penyebaran COVID-19 selama PPKM darurat di Mojokerto Raya memburuk dibanding 18 hari sebelumnya. Selain itu, tingkat kesembuhan pasien Corona terus anjlok. https://t.co/tRJ8JxpGxE",detikcom
659,2021-07-21 23:02:06,"Kisah Tim Pemulasaraan Jenazah Covid-19, Sedih Banyak Pemakaman hingga Diminta Tanggung Jawab https://t.co/NcSMvAV1cO https://t.co/b8PjfOEab4",KOMPAS TV
660,2021-07-21 23:02:03,Mau cerita pandangan pertama pas gua liat Bokap gua datang lagi dalam keadaan sakit positif covid minta dibawa kerumah sakit. Masyaallah bapak Kurus banget kaya ga dirawat sama itu perempuan ga tahu diri.,iyainiooi
661,2021-07-21 23:02:02,"Covid bnrn ada, yg gada itu otaklu",ndi🐝🌸||kinda ia
662,2021-07-21 23:01:59,Akhir2 ini lebih aktif di twitter yang ini daripada main acc wkwkwk asli stress bgt tiap hari di main acc pada bahas covid euy,mrs. kim
663,2021-07-21 23:01:56,"@dinnasf Kemarin malem aku di bohongin pasien dan keluarganya, pas di anamnesis ke arah covid disangkal semua, taunya udah swab di RS lain dan udah tau kalo mereka sekeluarga positif semua. Dan aku baru tau pas paginya. Jahat banget ya Allah 😭",Ridha Mustika Zaif
664,2021-07-21 23:01:51,@republikaonline Ya betul orang asing harus dibatasi untuk menekan penyebaran covid 19 di indonesia,roby
665,2021-07-21 23:01:40,"@doni_arjuna Sekarang memang HARUS HATI-HATI bukan karena Pandemi Covid-19 tetapi Hati-hati untuk Tidak Percaya... ""Tidak Percaya Informasi Resmi"" sudah layaknya seperti Pengikut Aliran sesat atau Ideologi Terlarang 🤣🤣🤣🤣🤣 ... Ibarat ""Holocaust Denial"" di Eropa",Anomali Sebutir Pasir
666,2021-07-21 23:01:33,"MAKKAH - Ribuan jamaah haji dengan memakai masker berkumpul di Arafah untuk memohon ampunan, mengungkapkan harapan untuk perdamaian dan berakhirnya pandemi Covid-19, https://t.co/cjIjyirMUw",Radar Cirebon
667,2021-07-21 23:01:29,"@STRKRSNDTY @prettybumper tetep semangat yaa kak, aku jg sama kehilangan mamaku 12 juli lalu gara gara covid, tapi gapapa dunia harus terus berlanjut💪",`arayy
668,2021-07-21 23:01:16,"Eventho dah vaksin bukan bermaksud tak kena covid tapi just mild symptoms yang kena kt kita.

Bersyukur sgt² eventho tinggal sebilik but i have been vaccinated and negative result 😭😭 Alhamdulillah",Ndhsymira
669,2021-07-21 23:01:11,Kalo masih ada yang ga percaya Covid. Bertobatlah kalian.,Suci Apriliani
670,2021-07-21 23:01:05,"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimanapun dan kapanpun jangan lupa untuk 6M ya!

Yuk bersama-sama kita cegah penyebaran Covid-19! https://t.co/RWMcAKTCd9",PT. JASAMARGA
671,2021-07-21 23:00:49,"Bhayangkara Hadir Untuk Masyarakat

Bhabinkamtibmas Polsek Penawangan membagikan bantuan sosial (Bansos) berupa beras untuk masyarakat terdampak PPKM Darurat di masa pandemi Covid-19. https://t.co/sx3U5EQzt7",NEW POLSEK PENAWANGAN
672,2021-07-21 23:00:49,"Kemarin malem pas nonton tv kalau ga Berita Covid Edukasi Ruang Guru semua, but edukasi ruang guru sih bagus yaa namanya juga edukasi pembelajaran online, Tapi ini loh covid dibicarain terus ga ada gitu berita yang lain :"" Ga bicarain covid sehari kayanya teh hampa kali yaa.",yaaea
673,2021-07-21 23:00:45,"Kebijakan Perpanjangan PPKM Darurat yang diambil pemerintah untuk menekan kasus virus corona (Covid-19) dilakukan hingga 25 Juli 2021. Setelahnya akan dilakukan pembukaan pengetatan secara bertahap.
#StopBebalPatuhiAturanPPKM https://t.co/kJimtC0r9e",abi sasal
674,2021-07-21 23:00:40,"#StopBebalPatuhiAturanPPKM

Seyogyanya manut patuh sama pemerintah pusat itu wajib, pola pikir kita saat ini jika kita kompak taat patuh pada peraturan PPKM &amp; Disiplin PROKES 5M, pasti jumlah kasus covid akan menurun &amp; pastinya PPKM darurat juga berakhir. Sabar sik to lur , yo 🙏 https://t.co/ezRLbLplmt",Exotic Black Coffee ꪜ RANGGA
675,2021-07-21 23:00:34,"Jangan Percaya Hoaks, Vaksin Covid-19 Aman. Berikut Kandungan Vaksin Serta Manfaatnya https://t.co/qMsBCrJhVB",Joglosemar News
676,2021-07-21 23:00:30,"#Jalan_Layang_MBZ Mulai tanggal 16 Juli 2021 pkl 00.00 WIB s.d 22 Juli 2021 pkl 24.00 WIB Penutupan Jalan Layang Mohamed Bin Zayed arah Cikampek, Selama Libur Hari Raya Idul Adha 1442 H dalam rangka pengendalian mobilitas masyarakat untuk menekan angka penyebaran Virus Covid-19. https://t.co/wTnfDrOUkO",PT. JASAMARGA
677,2021-07-21 23:00:25,@null COVID-19: Warga emas meninggal dunia dalam bilik air Difahamkan suami dan anak m  https://t.co/gzDuuLC1H2,EXOMalaysia
678,2021-07-21 23:00:24,"#StopBebalPatuhiAturanPPKM
Kebijakan PPKM Darurat diambil menyusul lonjakan kasus Covid-19. Jokowi menjelaskan, aturan yang ada dalam PPKM Darurat akan lebih ketat daripada PPKM Mikro.PPKM Darurat akan meliputi pembatasan aktivitas masyarakat lebih ketat 
https://t.co/B4WcFx6A6i",Manohara sekar
679,2021-07-21 23:00:21,@dd9966 Pada kena Covid....,Loverhaters74
680,2021-07-21 23:00:21,ayah positif covid....,ris
681,2021-07-21 23:00:15,"Wah, gak boleh nih nebulisasi sembarangan pada pasien Covid, bisa meningkatkan risiko air borne https://t.co/Dqci0ebK8E",Afrizal Z
682,2021-07-21 23:00:14,"Kemaskini status risiko Covid-19 di aplikasi MySejahtera anda dengan mengikuti langkah-langkah berikut. 

Sentiasa mengamalkan SOP yang telah ditetapkan. Bersama kita membendung penularan wabak Covid-19. 

#AstraZeneca #CucukMYAZ #WTCKL #PWTC #PPV #PPVWTCKL https://t.co/tWbiCyZVUB",World Trade Centre Kuala Lumpur
683,2021-07-21 23:00:11,"Cara Bedakan Sakit Tipes dan Terpapar Covid-19, Gejalanya Mirip hingga Sama-sama Menular
 
https://t.co/56WLFcBXdC via @tribunkaltim #VirusCorona #Covid19 #gejala #tipes #VarianBeta #VarianAlpha #variandelta #bedasakittipesdangejalacorona #bedatipesdancovid19",TribunKaltim.co
684,2021-07-21 23:00:10,"@1t4ch1_uch1ha01 @GladysAlisa @asteroidsi @Amy_Hasyim @gadeblazz Thread2 di atas kondisinya udh divaksin terus kena covid DAN masih (bisa) separah itu. Bayangin kalau belum vaksin berarti bisa lebih parah lagi kan? Kalau vaksinnya doang sih yang saya alami Sinovac gak ada acara demam2an, pas disuntiknya juga gak kerasa apa2.",Dee🍀🎠 SUMMER HOLIDAY🤺
685,2021-07-21 23:00:10,"#StopBebalPatuhiAturanPPKM
Pelaksanaan PPKM darurat ini bertujuan untuk mengendalikan angka penyebaran COVID-19 di Indonesia. “Dengan usaha dan doa, PPKM darurat ini dapat segera kita terapkan dengan baik dan berakhir  pandemi bisa terkendali dengan baik.

https://t.co/wJULvhT9y4",Manohara sekar
686,2021-07-21 23:00:09,"@yaalilah Pertanyaan bodoh,sama hal nya koq lo bs kena covid apa lu sering nongkrong ditempat rame trus? Kena covid jg bs drmn aja mgkn abis megang sesuatu dr si penderita dll..be smart oii dah 2021 ini 😌🥴",Shazam⚡
687,2021-07-21 23:00:07,nih orang tua knapa susah skali dikasi tau tentang covid ka? gara gara itu dokter yang dicabut mi lisensinya ew,yanyan
688,2021-07-21 23:00:01,"Mari kita dukung upaya pemerintah untuk mengatasi pandemi covid 19.
#StopBebalPatuhiAturanPPKM https://t.co/Xomcz10VRq",Ilham Aldiansyah
689,2021-07-21 23:00:01,"Vaksinasi dan disiplin protokol kesehatan  efektif mencegah penularan covid 19.
#StopBebalPatuhiAturanPPKM https://t.co/NA0F8eu9sI",Dinda Kirana
690,2021-07-21 23:00:01,"Vaksinasi dan protokol kesehatan efektif mencegah penularan covid 19.
#StopBebalPatuhiAturanPPKM https://t.co/bi7McKi2RH",Rosiyana
691,2021-07-21 23:00:01,"#StopBebalPatuhiAturanPPKM
Kita wajib bersatu utk mendukung Pemerintah agar kita bisa melewati pandemi Covid-19 ini https://t.co/jDhPcMEOjN",Zhao Fei
692,2021-07-21 23:00:00,"#StopBebalPatuhiAturanPPKM
Ayo patuhi PPKM 
Agar covid-19 cepat berlalu dan tetap taat pada Prokes https://t.co/p3ChqXw5kp",DinarKartika
693,2021-07-21 23:00:00,"Anjuran pemerintah kala PPKM untuk tetap di rumah tidak dilakukan sekelompok pria di Kota Bogor ini. Bukan untuk melawan pemerintah, namun justru untuk menjadi relawan membantu pemulasaran dan pemakaman jenazah pasien COVID-19 yang meninggal di luar fasilitas kesehatan. https://t.co/2bpXuThr4w",VOA Indonesia
694,2021-07-21 23:00:00,"Langkah-langkah untuk menghindari virus covid-19.
#StopBebalPatuhiAturanPPKM https://t.co/TQEfq4WbS5",Imam Hidayah
695,2021-07-21 23:00:00,"Resmi PPKM Darurat 
diperpanjang hingga 25 Juli 2021. Kegiatan ekonomi akan diperlonggar pada 26 Juli 2021 jika indikator rata-rata penambahan kasus positif Covid-19 harian menunjukkan perbaikan.
#StopBebalPatuhiAturanPPKM https://t.co/KObnuJDU0x",Cakrawalá Nusantará
696,2021-07-21 23:00:00,"Kolaborasi vaksin dan PPKM efektif tekan kasus covid 19.
#StopBebalPatuhiAturanPPKM https://t.co/q2HW22WbGw",Kuncoro Utomo
697,2021-07-21 22:59:55,@PRFMnews kabayang demo ya covid jaragjag bisa lulumpatan..,Mandiritohir
698,2021-07-21 22:59:54,"Ya allah baru bangun udh dpt kabar duka dri guru sekolah sma pakde di tegal meninggal covid, pls ya ges jgn main2 dah sma covid, jaga kesehatan semuanya 😭😭😭",nabila
699,2021-07-21 22:59:50,Mungkin gegara demo bakal ada cerita Bandung Lautan Covid,Ujang Hensem
700,2021-07-21 22:59:50,150 dari 250 Nakes di RSUD Lamongan Terpapar Covid-19 Termasuk Dokter dan Paramedis https://t.co/vN1b33mcWy,M. IDRIS DAULAT
701,2021-07-21 22:59:38,Usia Harapan Hidup di AS Turun Akibat Covid https://t.co/38tTUIQvJO,CNN Indonesia
702,2021-07-21 22:59:34,@AREAJULID Mereka pada pengen banget kena covid kali ya,nanas🌱
703,2021-07-21 22:59:26,150 dari 250 Nakes di RSUD Lamongan Terpapar Covid-19 Termasuk Dokter dan Paramedis https://t.co/UtXk0v8cTe,Pemuda Indonesia
704,2021-07-21 22:59:18,@anuarhaikal9 Tapi dia ckp swab test positive. Means most probably ayah dia dh kena covid dulu before vaksin ? After that baru show simptom.,☀️Farah 🏴
705,2021-07-21 22:59:12,"Situasi Kes Covid-19 Pada 21 Julai 2021

#KomunikasiKita
#JabatanPenerangan
#pmrkulai https://t.co/pIFGLX4et6",pmrkulai
706,2021-07-21 22:59:05,"@Elzafi89 @muannas_alaidid hobinya gorengan basi sih bang.

liat tanggal twitnya.

itu dulu.

waktu masih simpang siur.

bujer pun blm dpt arahan tentang covid.

lah kaum ente saat ini yg udah jelas2 makin mengganas saja sering provokasi untuk tidak percaya covid",Kakek sugino
707,2021-07-21 22:59:02,LSM Nilai Kinerja Pemprov Sumbar Lamban Tangani Covid https://t.co/RzBQ3rJVaV,PAPUA TIMES
708,2021-07-21 22:58:57,@rachmans @mbaupeh @septian Kalo covid realnya bisa x10. (Menurut dr. John Campbell),riztrawk
709,2021-07-21 22:58:45,"@msaid_didu Rektur UI rangkap jabatan, rubah aturannya.
Angka positif covid tinggi, turunkan spesimen tesnya

simpel khan...",Syh
710,2021-07-21 22:58:36,@Toni17250685 Covid itu dari china apa mungkin china,SiFajar
711,2021-07-21 22:58:34,"Gila yaa disana pada demo ngelawan pemerintah krn masalah vaksin yg dikorupsi padahal rakyatnya pada mau divaksin. 
Eh disini vaksinnya banyak banget malah pada bikin teori2 covid itu hoax 🤣 https://t.co/NGW7jn7Bi3",gigiii
